Artist,Lyrics,Genre
ويجز,"ماشي بلكون وحدي
فش ولا حدا حدي
كلهم كانوا صحاب لحتي
شافو فش فايده مني
وين الاصحاب والملايين 
وين الاعياد وين البلالين 
حتي العشره حطيتها وين 
مستخسر فيي جرار البيت البيت
كله مل مني
كله بده مني شي
كله كان ودي
لحد مضلش اشي عندي
وكبرت مع الايام
Illiam وصرت صحبه مع
ولكل صار يحبني
لما صرت اشتغل مع ناس فخمه
قلي وينك اليوم  وينك اليوم 
لساتك مقضيها اكل ونوم
قلي وينك اليوم  وينك اليوم 
لساتك مقضيها اكل ونوم
كل يوم زي اللي بعديه
علي قد اللي ف جيبي بقضيه
انا النوع اللي بتحبيه
اقولك قابليني ومجيش
عندي احلام بحقق فيها
عندي حبيبه اواسيها
الزمن بيكسر ف ضلوعي
بصرف ف دموعي وجيوبي ماليها
جيبوب مش خفيفه
ع العادي مكرر دنيا مش شاريها
اصحاب بوشين مش صريحه
بايع الدنيا مش شاريها
الدخان مبيواسيش
امي تقولي بيقتل فيك
يشد فيا انا ببعد فيه
اخر النهار بنفضل متزاملين
قلي وينك اليوم  وينك اليوم 
لساتك مقضيها اكل ونوم
قلي وينك اليوم  وينك اليوم 
لساتك مقضيها اكل ونوم
قلي وينك اليوم  وينك اليوم 
قلي وينك اليوم  وينك اليوم 
قلي وينك اليوم  وينك اليوم 
لساتك مقضيها اكل ونوم",0
ويجز,"فكرك كده هتسد براب من النبره بتعرف ويجز
براب بشياكه فرينش هاري البيت ضرب اكني بلعب وينج
سوبر ستار براب بابلينج
تي ان تي بفجر الاستيدج
بتراب بحقنه بينج
بتهنج aka glitch
بنخرج الطاقه فانتا تهز كتافك
قمه الساحه انت زمه rubber احنا rappers
فرق كواليتي فرق بين نايكي و باتا
Careless
اكني مصري جدا جاتا
احنا كافحنا ف مجالنا ف القمه مكاننا
الاساسي رافعين راس مصر
احنا علمنا الاساتذه بالنسبالكم كلامنا
فولاذي فلو لافا من بطن الارض
احنا الجيل الجديد فرغنا الطاقه
بنتسمع ريبيت ف خلصنا الباقه
حسدونا ديليت عشان مش نقصاك ياه
بمعرفتك كسبت ومكسبتش بلاطه
Im a big boss shaking up this great hall
I go heavy on that beat like Im rick Ross
البيت بيحرك كتافك L5
شافين ال flow flue wegzs syndomre
والعالم دي مسلمه ودانها وبتمشي ف قطعان
زي ما بتمشي بكرباج نظام زي النظام
راب الضاد مش لاقينك رب الضاله رد الضال
حرب استنزاف واستقصاء كانيبل لو لحمك مش حرام
انتا مستغرب انا ع القمه ليه
معلش مش انا ع القمه تبقي القمه فين
King roaster
سما السين قمتكم تحت رجليه
كحك مش فير
Compared to ferrero rocher
السين ده حلويات عقولكم بارانويا حروبنا دمويه عقيده داعشيه
احكامنا فاشيه دماغك هواءيه ضرباتنا قاضيه طلقاتنا فوريه
بصوتي بعمل فن شارع
انت بتعمل مش سامع
بصوتي بعمل فن شارع
انت بتعمل مش سامع
قولتلكم من قبل سككنا مش سالكه
تراكاتكم دي كارثه
انت اوفر مش حاسك جينا نعدل المايله
لما بسامح مش بنسي
عادي بنحس بالوجع انسان
بغني للهم يرقصلي ويداب
دليل اني مش فاشل اني عندي اعداء
امي وصتني قافله وكلاب
كلامي سودوي براب ف سرداب
اكني بترجم لكافكا الكلام
بنغني للحرب ف يوم السلام
مش هتبقي مسلم اكتر مني بحزام
دليفري زي كارجو
بوفرلك كل حاجه زي كارفور
قالتلي ويجز youre something to die for
وانا قلبي ومخي ف صراع يا بيبي زي دارفور
انا الموسيقي انا الميدل ايست انا الهولي هود انا دابل اي
انا الشارع انا شوفت كتير
ف الوقت اللي انت عملت فيه كفيف مشفتنيش
انا سقف الطموحات اللي نفسك تعديه
انا فلوس فن اضواء واللي نفسك فيه
كل اللي نفسك فيه
كل اللي نفسك فيه
كل اللي نفسك فيه
كل اللي نفسك فيه
فكرك كده هتسد براب من النبره بتعرف ويجز
براب بشياكه فرينش هاري البيت ضرب اكني بلعب وينج
سوبر ستار براب بابلينج
تي ان تي بفجر الاستيدج
بتراب بحقنه بينج
بتهنج aka glitch",0
ويجز,"مجانين عايشين في عالم حاكمه مخابيل
هنخدرهم ونرقصهم زي نار
البوابير
فوازير محلهاش غير شقيانين
نصطادوكوا بقناصات فمتشوفنيش
اشقيا ابي ومبنلعبش بوازيك
حواريعب اسود وضهري شاده ومجليش
مواليش مواليش موالييييش
نور النور خليني نشوفه
منحاسبوهش قبل ما اعرف ايه ظروفه
منواليش سيبه يعيش لو شوفت خوفه
يهمني التعليم
لا مش موتو
فوريجيه ومبنلعبش موالاه ومنواليش
العمال والمديرين
ayee
انا سطوري بيتسنوا
اللي يعادوني بيتجنوا
لو هيبيعوها هيتسجنو
اللي امنو الغدار اتسموا
مسرح عرايس وبيتسلو
تقع ف ايديهم لا ميسموش
زمايلي العزاب لا ميجلوش
عندي كوم حساد ميتسموش
مسرح عرايس وبيتسلو
تقع ف ايديهم لا ميسموش
زمايلي العزاب لا ميجلوش
عندي كوم حساد ميتسموش
غدارتك متلحقكش غدارين
الضربه تيجي فضهرك تروح قتيل
مين يقدر يجي عليهم جبارين
وميهيبوش الاقسام والمخبرين
قتالييين متواليش قتاليييين متواليش
يسعد صباح الحشاشيين مرميين ف بارات
وحوانيت نجمعهم نرولهم حواديت",0
ويجز,"بصحي اعيش فـ كوابيس
احلامي اعيش فـ عالم اخضر
بيراضوك بفتافيت
متوقعوش غير اني اخسر
مالكو بينا و بالناصيه
مالكو بينا و بالجيهه
اكوافينا مش لينا
بحور فلوس ناطط فيها
يعرفوا الجن ويحضروه
يحضر الجن ميكتروش
بس عـ العادي انا معادي الكل
يشيلوا مني لو مشوفتوش
سلم مجدي علي رقابه ندوس
حضرلي السلطه نشتري نفوذ
حضرلي نفوذ والباقي بتاعي
متتلوحليش يا زميلي بابا دراعي
هتقولي مالوش داعي
بشر تعابين عايزين رفاعي
برمي عـ الحظ استك صاحبي بولا بولا
عـ الاحمر ولا الاسود صاحبي انت بشوقك
برمي الامل في البليه
خمسه حظ في البليه
بنسي الفايت بالبليه
بولا بولا بولا
ماليش غيرها في الدنيا
خساره بعديها الدنيا
تكع مجبور فديه
بولا بولا بولا
برمي الامل في البليه
خمسه حظ في البليه
بنسي الفايت بالبليه
بولا بولا بولا
مليش غيرها في الدنيا
خساره بعديها الدنيا
تكع مجبور فديه
بولا بولا بولا
الماضي اللي مطاردني
وحوش جوه مني
دايره حرب يا صاحبي وانا اللي بموت
لو غمضت تعيش اللحظه افتحها عيش كابوس
بولا بولا
بولا بولا
بولا بولا
بولا بولا
بولا بولا
بولا بولا
بولا بولا
بولا بولا",1
ويجز,"جيبت بلالين جيبت بوازيك
قلبك ده كمين قلبك ضيعيه
بهرب منك اكني عامل مصيبه
جيبت بلالين جيبت بوازيك
بوازيك
قلبك ده كمين قلبك ضيعيه
ضيعيه
بهرب منك اكني عامل مصيبه
مصيبه
موسيقي اعملك اللي تحبيه
ونسوق علي عالم الاحلام
بالمرسيدس هربان من الاحزان
وعشان فاهمانا بوشين بتبان
عـ الهم بنداب
عندي احلام اكبر مني وعدينا الكارته
هعمل منها اكتر منكو اكمني فلته
انت بتقول مش فارقه وانا بقول مش حاسه
وانت متلزمنيش غدار عندي حاسه
فا ارجوكي تفويتيلي المرادي
ارجوكي متبرونيش لاجل الدراويش
تقتلني من جوا وتقولي زيح
هتقولي بطل هدفعلي الفواتير
وانا مش هقولك بيبي مش هقولك بيبي
انا مش هقولك بيبي
انا مش هقولك بيبي
انا مش هقولك بيبي
انا مش هقولك بيبي
انا مش هقولك بيبي مش هقولك بيبي
بتقوليش مهتمه طب ليه بتبصلي
مزاجي مضطرب احسنلك تبعدي
ممكن لحظه احبك عادي فـ لحظه اكرهك بيبي
بس اللي اعرفه اني مش هقولك بيبي
مش هقولك بيبي
مش هقولك بيبي
مش هقولك بيبي
لا انا مش هقولك بيبي
قولي ليه بتكدبي انا مبحبش غيري
فا مش هقول بيبي لا مش هقولك بيبي
فا اعتبريني كنت مقلب
واعتبري نفسك كنتي هبله
الحكايه من اولها فاشله
اه غفلتك كنتي هبله
انتي حلوه مش مجامله
بس وحشه في الكلام ده
ايه الكلام ده انتي فاهمه
انتي فاهماه ياه
فاكس عادي اه
مش بحبك انسيني
انا النجم ستار
كل اما اكرفك بتحبيني
قفلت السكه فـ وشك
الو هذا الرقم بيقولك حليني
فا عملت
بلوك بلوك بلوك بلوك
زي رضوي الشربيني
هتشوفيني تتحزني
تتمني ليا تتحزمي
اسف فكرت بصوت عالي
كنت بقول الجمله فـ سري
حاولي تسامحيني عـ اللي فات
وتشيليلي الغلطات
حبي ليكي كان مزيف
زي جواز الصالونات
مش هقولك بيبي
مش هقولك بيبي
مش هقولك بيبي
لا مش هقولك بيبي
مش هقولك بيبي
انا مش هقولك بيبي
مش هقولك بيبي
انا مش هقولك بيبي",0
ويجز,"زميلي ورديان نتكلموا بثقه
نقسم في الشارع انتوا علي الارصفه
الابطال تحكي لك اللي يوقع جلدك بتبص
وتستغرب شكلك مش من هنا
نتسيط ونسيطوا الجيهه
الدنيا مش لازماني مساليها
اداره في الشارع بليل مع البفه
الصبح في الاستوديو اعلام في الموسيقي
اشبالها تلعب بدماغك الكوره
بندور علي فلوسنا في كرش سياسي بالسونار
في بطنوا التيرا مشنوق بالكرافته
اتربينا في حواري وبنشتغلوا بالدولار
سبوت لايت علي
Africa zoom
الكلام متراس والبيت بو كلثوم
عينينا مدعبله وقلوبنا سود
يا نعيش عيشه فول يا كلنا نموت
بادءينها من تحت اتفحتنا وحرتنا
محدش فيكم عاش حياتنا
محدش فيكم قال كلامنا انا وزميلي ورديان
بادءينها من تحت اتفحتنا وحرتنا
محدش فيكم قال كلامنا
محدش فيكم عاش حياتنا انا وزميلي ورديان
الشوارع اللي اخرها سد
العب اللي ما يعرفهوش حد
مش فارقه هنا ما ياكلش
تراك الورديان شغال في البورش
نحبوا الغرب خرس الحاره دي غلط
عارفين الادب ما نسبقش بالغلط
بنجلي الهراكت وبنقفوا للبطل
تستغرب الابداع ده بيطلع من عرب
اموت له ويموت لي لو فرده
مرزمن واعصابي بارده
زميلي السكه دي مش سالكه
بنغلط ونطمع في الجنه
خسرانين اخش وانفذ واطلع صاغ سليم
تموتي عشاني انا عب حليم
في جيهتي الاشباح متزرزرين بنعبي العفاريت
بادءينها من تحت اتفحتنا وحرتنا
محدش فيكم قال كلامنا
محدش فيكم عاش حياتنا انا وزميلي ورديان
بادءينها من تحت اتفحتنا وحرتنا
محدش فيكم قال كلامنا
محدش فيكم عاش حياتنا انا وزميلي ورديان",0
ويجز,"النجم عايز ده و ده و ده و ده و ده
محتار اختار ده ولا ده و ده و ده و ده و ده
فا هاخد دي ده و ده و ده و ده و ده
ناخد ناخد كل حاجه ونسيبلك ده
الشغله مش هتساع ساع ساع ساع ساع
اسامي مش بتتباع باع باع باع باع
وشي راءج في المشاع شاع شاع شاع شاع
اقول فاشل يقولي واء واء واء واء واء
طريق طويل ودوست فيه
قسمها بالحق نص ليا و نص ليك
ده نصيبي لوحدي بقطع واقص فيه
رص كتير Boss كبير
عينك في الارض متبصليش
دافع دم قلبك في الجاكيت
انا باخده ببلاش عشان صوره تتاخد
قالولك رجعه في الاخر
شكلك علي كده واخد
مستـمستـمستــفز
كلها تقوم لو عوزت افز
مستبد بوستر اسم
اجري القرد اقوله يلا موزتك شد
مجاتش فـ قلبي
رغم انك نشنتي
طلع الفيندي
الدنيا والعه فـ مدينتي
بضرب اباتشي
بتضرب مجاتشي
مبثبتشي
الفيرساتشي من فيرساتشي
النجم عايز ده و ده و ده و ده و ده
محتار اختار ده ولا ده و ده و ده و ده و ده
فاهاخد دي ده و ده و ده و ده و ده
ناخد ناخد كل حاجه ونسيبلك ده
الشغله مش هتساع ساع ساع ساع ساع
اسامي مش بتتباع باع باع باع باع
وشي راءج في المشاع شاع شاع شاع شاع
اقول فاشل يقولي واء واء واء واء واء
حقودين وقلوبهم سودا سودا
مش عاجباهم كلمه Sold out We sold out
تغيروا تفوروا زي الكوكا كولا
الدنيا طاوله بوكر بولا بولا
اصحي عقولهم في الحديده
اقتلهم نعملوا اشباح جديده
كلكو صفر من جوا وبره بيكا بيكا
طبيعي منقسمش الكيكه الكيكه
بطلنا نبيع فا بنشتري ري ري ري ري
بطلت اودي بجيب جيب جيب جيب جيب
عبيلي العالم باللي فيه فيه فيه فيه فيه
اي حاجه عندي فيه فيه فيه فيه فيه
لسه لسه عايز ده وده وده وده وده
مش عارف اختار فا هاخد ده وده وده وده وده
متعصب اوي اقتلي ده وده وده وده وده
اعمل بيها فلو لايك باو باو باو باو باو
الشغله مش هتساع مش هتساع
اسامي مش بتتباع مش بتتباع
وشي راءج في المشاع في المشاع
اقول فاشل يقولي واء واء واء واء واء
كل ما بتقدم خطوه الاقي التعابين راقدينلي
كانهم عارفين ان مجالهم ده تحت رجلي
بس كل ده بستغرب ازاي لسه
مش فاهميني
مش فاهميني مش فاهميني
مش فاهميني مش فاهميني
عشان اقلق
مش انا اللي اقلق
مش انا لا لا لا
مش انا لا لا لا مش انا
SoSold out sold out
هاتلي المول باللي فيه Im so loud
عرف الجميع اخصام اصحاب في الجريك
we sold out sold out
Sold out
Shout out for my niggas if you down
Im so down We sold out We just sold
out sold out sold out",0
ويجز,"شوارعي كءيبه دماغي غريبه
مختلف عنهم كلهم حبيبتي جميله
انا قليل الحيله وايدي قصيره
بس ده ما يمنعش هتقل هصيبك
والبس مصيبه
ما ستنانيش غير الموت
مفيش غير ضلمه ومفيش صوت
مدينه مهجوره والهوا قلاب
لو فيها هتحس انك وحيد في الكون
يا ريتك داري ان الافضل وحيد
فيها حراس وفي ايدهم حديد
لو حسوا انك غيرهم في راسك
غير الابيض واسود هنقول شهيد
هنقول شهيد
الخوف بيحاوطك الضلمه حضناك
مدينه المذنبين نسيوا الصلاه
حاكم سمين وفي ايده سيجار
متحاوطين بسور كلهم اشرار
فيها بنات بيفوقوا في الورد الجمال
بالدبابات داسوا العيال حرموا الحلال
فاكر انك كده مستخبي
مش بموت وميتين رصاصه في قلبي
مش مصدقين عايشين حيطان جنبي
عازف الحانك وانت معاك اوتار التي
الارض دي سوده والقضبان خوفك
هنا الكلام موتك والاحلام موجه
اكبر عشان تتباع سوق سوده
او عيش هناك مع الناس دولا
والمجموع مش هيجيبك
مفيش سلام سلام سيبك
راسمين طريق بخطوط ايدك
متعليش الصوت مش هيفيدك
عشان بيتك جوه حيطه
سارقين كله من غيطك
بحرق سيجار دخان هيبه
ملكش مكان غير نور ليلك
كان في المكان ده الوان
الرسمه اختفت كان في هنا انسان
غلطه الشاطر واقع غني بان
هتاخذه وتنساه
اصله اتفك واتباع
ايه ده ايه ده دول ما متوش
الطفل اللي اتزرع اتحول وحوش
ما كذبوش قاموا من وسط الغفله
يصطادوا القروش
يصطادوا القروش
يصطادوا القروش",0
ويجز,"صاحبي باصي انا اجيب جول
امسح لك كاريرك كله باركور
نولعوها انا اصلا سجلت فـي فورن
راكب بورش انا راكب بورش
تعمل حفله انا مش فيها ع البايظ
فيها لاخفيها احمد البايض
نجيب لك المطافي انت شايط
بيسمعوا الحقيقي مش الرايش
تحفي ع النمره تكلميني تقول لي الو
سوري بيبي مش مركز سايق بورش
معايا زميلي
سايق بورش
هنصفيهم كلهم بالدور جيمس بوند
توتي يسوق العبط ويجز يسوق مجال
الحمد لله
معيطنيش غير بصل جيب كيلو فـشوال
كيلو فـشوال
حتي لو ضلفه باب هنخشوا فيك شمال
فيك شمال
نعمل عليك الحفله برايفت فـي الدولاب
بخطفهم فـي الشارع يتقال لي حقيقي
ع الميتين اربعين نفر فريقي
معايا فـي كل حته بالبورش
هنصفيهم كلهم بالدور
عشرين الف اوندور
سجلنا فورن
Since i was born جامد
مش شايف فيمت البربريز
تشوفني فـي شارع ك جي اكروز
تتصل عل بوليس
حقودين حقودين حقودين
فـي جيبي المبلغ اللي زيك قلقان يمشي بيه
مش محزبها جمده لو بحبها احزمها
في حاله لو مصاحبه اكلمها
ويبقي اسمها جات سكه واسم الدلع فتشتك
ملكش لزمه اخويا تحفه هناك فـي النيش
تحفه عشان الفيت انا ثاني مين لاء ما تجيش
ع العادي ابن العادي بتعيش وتموت
بنعيشوا نجوم
Soon تقفش في الكادر بينزل واكتب
Zoom تعمل pause تعمل
مش بنعادي حد مش بتدوم
مش بتدوم
انت تبطل غنا خالص زميلي انا بترجاك
عشان الشغلانه باظت نسخه ويجز في الاخصام
تكسب غرزه تعادينيش لا ابالي بيك
تحرق دمي تفور هولي احرق قلبك
كيروسين دوس بنزين
راكب بورش انا راكب بورش
دوس بنزين
راكب بورش راكب بورش
راكب بورش
راكب بورش
مش عايزك عيوطه روق لها
روق لها
عمري ما اسيبها تقول لي اللي في نفسها
لاء ما تقولش
شغله واسعه عليك وانت مش قدها
مش قدها
تشوفنا ماسكين مايكات ازمي لي تريح لها
زميلي الفلو ده انت سالفه من مديونيه
جنبي الصغار ببجامات شتويه
روق عليهم بابا ودي العديه
خمسه لكل واحد فـي ايدوا فنطظيه
فنطظيه فنطظيه فنطظيه
فنطظيه فنطظيه
فنطظيه",0
ويجز,"شربت كاس المر و مين يدفع التمن
تعبنا وفايض بينا بس ايدنا للسما
ماشيه بينا كام رايحه بينا فين
دنيا بتكره الحب تفرق حبيبين
ناس كتير عليا باصه
ومش عاجبها المنظر
تحت الازرق في طفره
بعرف ادرس الخطوه
بعد اسبوع سخنا عدي شهر فشكلنا
نبقي زميلي عن راسي
حتي لو فاضل واحده ف العلبه
اشربها
رايحه بينا فين ماشيه بينا كام
بنزاملوا الرجال وبناكل بالحلال
علي سريري اقلب الاحزان
مصاب وف معاناه
وف راسي الكل بتاعي انا المال العام
صاحبي مفيش بشر غيرنا
7 مليار وانا ف وحده
صاحبي الباقي دول احنا
بص ف عيني البشر دول احنا
كبرنا واتوحشنا عشان نعامل البشر
الغدار بيوحشنا بالطول والنص يتنشر
منحبش اللي يغطرسها
فقير لله وبفنطظها
وبعون الله من نظره
جوه عيني اغطسها
رايحه بينا فينا ماشيه بينا كام
سلكنا من ناب القرش
ومسلكناش ف العلام
صاحبي مفيش شبه انسي المساواه
احسبلي دول كام
عين بقلق من المشاهدات
دايما اسرح ف السكه
زميلي العمر بيفوت
عدي سنه وده لسه مستني اناوله ريموت
صاحبي كبرنا وعجزنا
رجعني تاني الم ف التوت
كبرت ف السوق نمنا صحينا بقينا نجوم
مش قادر اعايش الواقع
مش قادر انافق العالم
انا نفسي اخلص ع الشاطء
وانت نص عمرك ف الشاشه
ف راسك يتحكموا ف حقك يتحجوا
ف الحرب بينملوا فينا بيشككوا
ماشيه بينا كام رايحه بينا فين
تنقذني لو تحبطني
وتقتلني ب الشير
انتوا اعداءي تابعوا افلامي
بلم اشلاءي واطارد احلامي
وبيبي الليله دي باشواقي باجي
زميلي اروح اعرف السر ابقي استناني",0
